heading,news_provider,date,time,wordcount
  Nervousness abounds in cryptos and Bitcoin as they await Powell's remarks,Digital Look,2023-02-07,09:29:00,708
"  Crypto's, with Most Potential Upside",Market Oracle,2023-02-07,08:23:00,2013
  Russian cryptocurrency money launderer pleads guilty in Portland,Portland Tribune,2023-02-07,08:00:00,537
  Read moreRussian cryptocurrency money launderer pleads guilty in Portland,Portland Tribune,2023-02-07,08:00:00,535
"  Crypto Prices Today: Bitcoin (BTC) Up 0.33%, Dogecoin (DOGE) Dips 0.39%, Ethereum (ETH) Rises 1.16%",Outlook India,2023-02-07,07:45:00,606
  Top Cryptocurrency Trading Platforms to watch in February 2023,Live Trading News,2023-02-07,07:33:00,1193
  Decentralized 'Twitter Killer' App Teases New Crypto Tipping Feature Days After Getting Banned In China,International Business Times,2023-02-07,05:00:00,476
"  Hut 8 and U.S. Bitcoin Announce Mining MergerByKevin GeorgePublishedFeb 07, 2023",Investopedia,2023-02-07,05:00:00,437
  Cryptoverse: Is Bitcoin Out Of The Woods? Consider The Options,International Business Times,2023-02-07,05:00:00,540
  'Twitter Killer' App Damus Teases New Crypto Tipping Feature,International Business Times,2023-02-07,05:00:00,470
"  Top cryptocurrency news on February 7: BabyDoge Coin#39;s impressive spike, crypto exchanges unite to aid Turkey more",moneycontrol.com,2023-02-07,04:27:00,1262
  Is it a Good Idea to Invest in Cryptocurrency? Truth and Myths,The Emory Wheel,2023-02-07,01:39:00,890
  3 Bargain Stocks to Snap Up Before the Crowd Gets Wise,InvestorPlace,2023-02-07,00:54:00,779
"  Bitcoin Favored Over Ether by CME Traders So Far This Year, Arcane Research Report Shows",CoinDesk,2023-02-07,00:00:00,455
"  Bitcoin On-Chain Metrics Look Bullish, Bitfinex Report Highlights",CoinDesk,2023-02-07,00:00:00,341
  Mooners and Shakers: Bitcoin on thin ice as US dollar claws its way up; Frax Share and Lido DAO pump,Stockhead,2023-02-06,23:42:00,795
  The Best New Crypto Projects Of 2022,Blockchain News,2023-02-06,23:00:00,1490
  White House Issues Statement on Crypto; Bitcoin ETF Rejected; OFAC Sanctions Public Keys; Regulators Address Digital Assets; Crypto...,JDSUPRA Business Advisor,2023-02-06,22:18:00,1542
"  Finally, signs of a thaw in the crypto winter",Tech Central,2023-02-06,22:00:00,600
  Is bitcoin out of the woods? Consider the options,Cyprus Mail,2023-02-06,21:00:00,1080
"  Robert Kiyosaki declares his love for Bitcoin, calls it people’s money",Cryptopolitan,2023-02-06,20:11:00,535
  Court of Appeal decides that cryptoasset software developers may have a duty to help recover bitcoin,JDSUPRA Business Advisor,2023-02-06,19:17:00,501
  Guest Post: The Midas Curse? How Cryptocurrency Has Impacted Directors and Officers,Virtual Currency Report,2023-02-06,19:15:00,2142
  Crypto Corner Podcast 925: Stocks discussed: (NasdaqCM: RIOT) (OTC: CORZQ) (TSXV: CBIT),InvestorIdeas.com,2023-02-06,18:30:00,970
"  Bitcoin struggles around $23,000 level as new-year rally loses steam",CNBC,2023-02-06,18:21:00,529
  Tracers in the Dark: The Global Hunt for the Crime Lords of Crypto,Naked Security,2023-02-06,17:53:00,4505
  Invitoken (INVI) Trading Up 5.9% Over Last 7 Days,Daily Political,2023-02-06,16:38:00,597
  Metal (MTL) Trading Up 33.8% This Week,Daily Political,2023-02-06,16:37:00,612
  Balancer (BAL) Price Reaches $7.00 on Major Exchanges,Daily Political,2023-02-06,16:37:00,709
  Decentraland Price Tops $0.73 on Major Exchanges (MANA),Daily Political,2023-02-06,16:36:00,623
  Golem Price Tops $0.25 on Major Exchanges (GLM),Daily Political,2023-02-06,16:10:00,596
  Gas (GAS) Hits Self Reported Market Cap of $158.45 Million,Daily Political,2023-02-06,16:00:00,816
  Ren Market Cap Hits $98.96 Million (REN),Daily Political,2023-02-06,15:58:00,590
  sUSD (SUSD) Market Cap Hits $55.65 Million,Daily Political,2023-02-06,15:58:00,582
  LUKSO Self Reported Market Capitalization Tops $150.58 Million (LYXe),Daily Political,2023-02-06,15:58:00,791
  Ontology Gas (ONG) Trading 1.5% Higher Over Last 7 Days,Daily Political,2023-02-06,15:58:00,641
  Hxro (HXRO) Trading Up 3.5% Over Last Week,Daily Political,2023-02-06,15:58:00,539
  Orbeon Protocol (ORBN) Poised for Tremendous Gains as BTC and ETH Recuperate,ZyCrypto,2023-02-06,15:41:00,626
  B. Riley Financial: The 9%-Yielding Dividend Still Looks Safe,Seeking Alpha,2023-02-06,13:30:00,1734
"  NFT Is Coming to Bitcoin, And Not Everyone Seems Happy",ZyCrypto,2023-02-06,13:00:00,464
"  Bitcoin trader optimism returns as 600,000 new smallholders emerge since FTX crash",Finbold - Finance in Bold,2023-02-06,12:39:00,439
  Bitcoin slump marks the beginning of ‘buy the dip’ week for BTC,Finbold - Finance in Bold,2023-02-06,11:05:00,393
  Mental Counseling for Crypto Depression at Spanish Rehab Center,Live Trading News,2023-02-06,10:47:00,474
"  Crypto community with 75% historical accuracy sets Bitcoin price for February 28, 2023",Finbold - Finance in Bold,2023-02-06,10:41:00,305
"  Crypto Prices Today: Bitcoin (BTC) Down 2.21%, Dogecoin (DOGE) Dips 3.61%, Ethereum (ETH) Slumps 2.54%",Outlook India,2023-02-06,07:14:00,588
  Chain Reactions: Doritos dips into metaverse with Polygon; FTX debtors chase US political donations,Stockhead,2023-02-06,06:01:00,934
  How Bitcoin NFTs Might Accidentally Fix Bitcoin's Security Budget,CoinDesk,2023-02-06,00:00:00,1833
"  First Mover Asia: Bitcoin Not Ready to Soar as Investors Await Fed Chair Speech, More Earnings",CoinDesk,2023-02-06,00:00:00,1538
  Bitcoin Holds Steady Near $23K as Investors Weigh Their Next Steps,CoinDesk,2023-02-06,00:00:00,648
  Mooners and Shakers: Aussie government gives crypto regulations update; AI coins have good weekend,Stockhead,2023-02-05,23:58:00,1200
  Bitcoin Price Continues to Pump – up over 40% in 30 days. Buy now or miss out!,Tech Report,2023-02-05,23:24:00,1139
  Self-proclaimed bitcoin inventor’s R44-billion lawsuit can go to trial,Tech Central,2023-02-05,22:00:00,379
  Bitcoin flirts with ‘golden cross’,Tech Central,2023-02-05,22:00:00,425
"  Baku-Tbilisi-Ceyhan continues its export operations, says bp",Azerbaijan News Gazette,2023-02-05,20:00:00,344
"  Bitcoin price analysis: BTC/USD trades below $23,460 level as downtrend continues",Cryptopolitan,2023-02-05,19:26:00,515
"  Top Crypto Presales in 2023: Big Eyes Coin, Baby Bitcoin, Dogodoge",Asian News International,2023-02-05,19:00:00,590
  7 Overvalued Stocks That Will Get Clobbered This Year,InvestorPlace,2023-02-05,16:11:00,1860
"  cVault.finance One Day Volume Reaches $15,100.16 (CORE)",Daily Political,2023-02-05,15:32:00,545
  Compound Hits 24 Hour Trading Volume of $22.89 Million (COMP),Daily Political,2023-02-05,14:58:00,548
  Revain (REV) Price Up 10.2% Over Last Week,Daily Political,2023-02-05,14:58:00,666
  Gas Self Reported Market Capitalization Tops $158.78 Million (GAS),Daily Political,2023-02-05,14:44:00,818
  Augur One Day Volume Tops $319.17 Million (REP),Daily Political,2023-02-05,14:44:00,730
  The Graph Market Cap Tops $1.01 Billion (GRT),Daily Political,2023-02-05,14:34:00,602
  Why Bitcoin Is Rallying,Seeking Alpha,2023-02-05,09:52:00,2806
  Is the Worst Over for Bitcoin and the Rest of Crypto? | WATCH,EURweb,2023-02-05,02:11:00,902
  Crypto is back with $300 billion frenzy,News International,2023-02-05,01:00:00,845
"  Bitcoin to Ethereum Bridge: tBTC Minting Live in Partnership with Aave, Yearn.Finance, Others",Crowdfund Insider,2023-02-04,21:24:00,424
  sUSD (SUSD) 24 Hour Trading Volume Hits $6.27 Million,Daily Political,2023-02-04,15:18:00,583
  Aragon Trading Up 8% Over Last 7 Days (ANT),Daily Political,2023-02-04,15:18:00,656
  Ren 1-Day Volume Hits $74.50 Million (REN),Daily Political,2023-02-04,15:14:00,591
  What I Learned After Three Beers at a Bitcoin Bar,Slate,2023-02-04,15:00:00,1435
  ECOMI (OMI) Reaches Self Reported Market Cap of $275.06 Million,Daily Political,2023-02-04,14:56:00,652
  Theta Fuel Price Hits $0.0585 (TFUEL),Daily Political,2023-02-04,14:56:00,738
  Oxen Market Capitalization Tops $10.73 Million (OXEN),Daily Political,2023-02-04,14:44:00,593
  Golem Price Hits $0.26 on Exchanges (GLM),Daily Political,2023-02-04,14:40:00,595
  The Graph (GRT) Hits One Day Trading Volume of $43.85 Million,Daily Political,2023-02-04,14:40:00,608
  BTS Chain Achieves Self Reported Market Cap of $95.28 Million (BTSC),Daily Political,2023-02-04,14:30:00,595
"  HedgeTrade One Day Trading Volume Hits $3,864.53 (HEDG)",Daily Political,2023-02-04,14:30:00,510
  Tellor Trading Up 13.2% Over Last 7 Days (TRB),Daily Political,2023-02-04,14:28:00,740
"  Crypto Prices Today: Bitcoin (BTC) Down 0.82%, Dogecoin (DOGE) Jumps 2.13%, Ethereum (ETH) Rises 0.38%",Outlook India,2023-02-04,07:05:00,593
"  Broadcasting4 weeks agoNBC Fines Arise TV, TVC N2m over Breach of Broadcast Code",Nigeria Communications Week,2023-02-04,00:00:00,3344
"  4,000 Americans predict Bitcoin’s price in the next 6 months",Finbold - Finance in Bold,2023-02-03,23:52:00,558
  A Rational Method For Pricing Bitcoin In 2023 And Beyond,Seeking Alpha,2023-02-03,23:39:00,2839
  Self-proclaimed bitcoin inventor's $2.5 billion lawsuit can go to trial - London court,Star2.com,2023-02-03,23:37:00,379
  Ignore the Hate! 7 Cryptos to Buy Before the Love Returns,InvestorPlace,2023-02-03,23:03:00,1247
  Man admits seeking to have his child porn victim killed,ABC News,2023-02-03,22:38:00,1278
  MicroStrategy: Closing Your Eyes And Praying Is Not An Investment Strategy,Seeking Alpha,2023-02-03,21:49:00,690
  Robinhood Has Substantial Downside And That's Likely The Only Realistic Scenario,Seeking Alpha,2023-02-03,21:11:00,2434
  CFTC 2022 Enforcement and Regulatory Developments and a Look Forward,JDSUPRA Business Advisor,2023-02-03,20:33:00,10410
  MicroStrategy made clear they have no plan to stop trading bitcoin due to paper loss,Techstory,2023-02-03,20:00:00,467
  Craig Wright has filed a lawsuit against several Bitcoin developers,Techstory,2023-02-03,20:00:00,456
  Cathie Wood is still a Bitcoin evangelist but she’s getting candid about what she got wrong: ‘We tempered a few assumptions’,Fortune,2023-02-03,19:22:00,660
  Sri Lanka’s central bank rejects cryptocurrency push from Tim Draper,Cryptopolitan,2023-02-03,18:38:00,454
  Self-proclaimed bitcoin inventor's $2.5 bln lawsuit can go to trial - London court LONDON — Self-proclaimed bitcoin creator Craig Wright’s...,Canada.com,2023-02-03,18:36:00,424
  Crypto Corner Podcast 924: Stocks discussed: (NasdaqCM: MARA) (NasdaqCM: CLSK) (TSXV: CBIT),InvestorIdeas.com,2023-02-03,18:20:00,986
"  Bitcoin price analysis: BTC retraces to the $23,600 level, wiping out all of the bulls’ recent gains",Cryptopolitan,2023-02-03,17:57:00,568
  UK lawsuit of 'bitcoin inventor' can go to trial,Port Macquarie News,2023-02-03,17:46:00,372
  Bitcoin transaction fees are soaring. Here’s why,Proactive Investors Australia,2023-02-03,17:41:00,640
  Bitcoin Opens First Month of 2023 Strong and Outperforms Bonds,ETF Trends,2023-02-03,17:24:00,527
  Bitcoin vs Coinbase Stock Analysis: Better Buy?,Bankless Times,2023-02-03,16:45:00,471
  1 BTC to $1 Million: Cathie Wood Doubles Down On Decade-long Bitcoin Price Prediction,ZyCrypto,2023-02-03,16:24:00,444
  Bitcoin: Beyond the Crash and Embracing NFTs?,Finance Magnates,2023-02-03,15:30:00,1991
  Solana Price Up 4.8% Over Last Week (SOL),Daily Political,2023-02-03,15:26:00,894
  Sri Lanka Central Bank rejects Tim Draper’s Bitcoin proposal to fix economy,Lanka Business Online,2023-02-03,15:11:00,171
  Cardano (ADA) One Day Trading Volume Hits $453.92 Million,Daily Political,2023-02-03,15:10:00,859
  EOS (EOS) Price Hits $1.10 on Exchanges,Daily Political,2023-02-03,15:04:00,685
"  Wrapped Bitcoin Price Hits $23,531.42 on Exchanges (WBTC)",Daily Political,2023-02-03,15:02:00,126
  VIDT Datalink (VIDT) 1-Day Volume Tops $4.11 Million,Daily Political,2023-02-03,15:02:00,592
  Wrapped Bitcoin (WBTC) One Day Trading Volume Tops $137.93 Million,Daily Political,2023-02-03,15:02:00,129
  Siacoin Trading 7.2% Higher This Week (SC),Daily Political,2023-02-03,15:00:00,658
  Stratis Achieves Market Cap of $85.77 Million (STRAX),Daily Political,2023-02-03,15:00:00,716
"  Bitcoin Has $1 Million Potential, Says This Famous Investor",ETF Trends,2023-02-03,14:33:00,521
  Bitcoin Cash jumps ahead of $135: Will BCH hit more profits?,CryptoNewsZ,2023-02-03,13:12:00,413
  MicroStrategy Remains Bullish on Bitcoin Despite $1.3B Loss,Bankless Times,2023-02-03,13:02:00,296
  AstraZeneca’s Imfinzi plus chemotherapy approved by MHRA for biliary tract cancer,PMLive,2023-02-03,12:46:00,416
"  MicroStrategy stock rockets by 100% in 2023 as firm buys 8,800 BTC amid 2022 crash",Finbold - Finance in Bold,2023-02-03,11:29:00,474
  Sri Lanka rejects billionaire Tim Draper’s Bitcoin pitch to tackle corruption,Finbold - Finance in Bold,2023-02-03,11:00:00,504
"  Crypto Prices Today: Bitcoin (BTC) Down 0.90%, Dogecoin (DOGE) Loses 1.68%, Ethereum (ETH) Falls 1.32%",Outlook India,2023-02-03,07:44:00,580
"  The unusual crew behind Tether, crypto’s pre-eminent stablecoin",FOXBusiness.com,2023-02-03,07:02:00,1846
"  Cryptocurrency Price Today: Bitcoin, Ethereum Remain Stable; ETHW Emerges As Top Gainer",ABP News,2023-02-03,05:05:00,492
"  Doom for Bitcoin! (Don’t panic, we mean the video game, not the price of BTC)",Stockhead,2023-02-03,04:01:00,506
  Essential Steps To Get Started With Spot Trading Binance,Antigua News Room,2023-02-03,04:00:00,547
  MicroStrategy Incorporated (MSTR) Q4 2022 Earnings Call Transcript,Seeking Alpha,2023-02-03,01:35:00,8693
  Bitcoin: A New War Is Beginning,Seeking Alpha,2023-02-03,00:21:00,1315
  Mooners and Shakers: Bitcoin inches towards bullish ‘golden cross’ signal… or is it a death cross?,Stockhead,2023-02-03,00:18:00,854
  Charlie Munger Hasn't Taken the Time to Study Bitcoin: MicroStrategy's Michael Saylor,CoinDesk,2023-02-03,00:00:00,574
  Bitcoin Market Sentiment Is Most Bullish in 14 Months With US Jobs Report Due,CoinDesk,2023-02-03,00:00:00,507
  First Mover Asia: Bitcoin Dips Into Red but Holds Strong Above $23.5K,CoinDesk,2023-02-03,00:00:00,287
  Craig Wright's UK Case Against 16 Bitcoin Developers to Go to Full Trial,CoinDesk,2023-02-03,00:00:00,638
"  Nigeria’s Bitcoin Premiums May Better Reflect Country’s Demand for the Dollar, Not Crypto",CoinDesk,2023-02-03,00:00:00,675
  Self-proclaimed bitcoin inventor's $2.5 bln lawsuit can go to trial - London court,London South East,2023-02-03,00:00:00,351
"  6 Best Sports Betting Apps Ranked for Competitive Odds, Mobile Performance, and Bonuses",The Punch,2023-02-02,23:00:00,3034
"  The unusual crew behind Tether, Crypto’s pre-eminent stablecoin",FOXBusiness.com,2023-02-02,22:20:00,1846
  The Reasons Why The BITO ETF Could Be A Safer Approach To Bitcoin,Seeking Alpha,2023-02-02,21:55:00,1425
  Legendary investor Ray Dalio is still unimpressed with Bitcoin but he says there might be a ‘viable coin’ on the horizon: ‘Money as we know...,Fortune,2023-02-02,21:46:00,486
  Legendary investor Ray Dalio is still unimpressed with Bitcoin but he says there might be an ‘viable coin’ on the horizon: ‘Money as we know...,Fortune,2023-02-02,21:46:00,514
  Coinbase’s stock increases after Fed hikes interest rate,Cryptopolitan,2023-02-02,21:31:00,396
  Ethereum Looks Better Than Bitcoin Here,Seeking Alpha,2023-02-02,20:15:00,721
  MicroStrategy has no plan to stop trading BTC as paper loss hits 1.3 billion USD,Techstory,2023-02-02,20:00:00,471
  Best Online Craps Sites to Play Free & Real Money Craps (Updated List),San Jose Mercury News,2023-02-02,20:00:00,3533
"  Bitcoin briefly rises above $24,000, extending its new year rally amid a broader gain in tech stocks",CNBC,2023-02-02,19:28:00,333
  Warren Buffett’s Right-Hand Man Pushes U.S. Govt To Ban Crypto Altogether,ZyCrypto,2023-02-02,18:59:00,442
  Bitcoin miner ‘greenwashing’: Claims that nuclear-powered crypto operation is clean energy,Common Dreams,2023-02-02,18:56:00,3087
  Should We Invest in Cryptocurrency in 2023?,Entrepreneur.com,2023-02-02,18:30:00,994
  Interest In Buying Cryptocurrencies At An All Time Low,ValueWalk,2023-02-02,18:00:00,342
  ARK Innovation ETF: What Were They Thinking?,Seeking Alpha,2023-02-02,17:28:00,4651
   Bitcoin dips into red but holds strong above US$23.5K,Dimsum Daily,2023-02-02,17:00:00,599
  ‘Rich Dad’ R.Kiyosaki outlines why Bitcoin is among the ‘hottest subjects on earth’,Finbold - Finance in Bold,2023-02-02,15:40:00,435
  Fellaz Price Up 1.6% Over Last 7 Days (FLZ),Daily Political,2023-02-02,15:22:00,558
  MVL Tops 24-Hour Volume of $9.17 Million (MVL),Daily Political,2023-02-02,15:22:00,585
  CDbio Price Hits $3.92 (MCD),Daily Political,2023-02-02,15:22:00,603
  Cronos (CRO) Trading Up 0.1% This Week,Daily Political,2023-02-02,15:22:00,643
  Elrond Reaches 24-Hour Volume of $40.97 Million (EGLD),Daily Political,2023-02-02,15:13:00,674
  Liquid Collective Welcomes Bitcoin Suisse to Offer Ethereum Liquid Staking to Swiss Market,The Fintech Times,2023-02-02,15:01:00,800
