heading,news_provider,date,time,wordcount
  Dollar Softens as CPI Data Changes Fed Rate-Hike Expectations -- Market Talk,Dow Jones Institutional News,2022-08-10,17:25:00,1575
  BTS Freight Transportation Services Index Hits All-Time High -- Market Talk,Dow Jones Institutional News,2022-08-10,16:55:00,1570
  CPI Numbers Ease Fears of A More Hawkish Fed -- Market Talk,Dow Jones Institutional News,2022-08-10,16:19:00,1590
  Dollar in Freefall as CPI Shows Slowing Inflation -- Market Talk,Dow Jones Institutional News,2022-08-10,16:10:00,1583
  European Stocks Rise After US Inflation Data -- Market Talk,Dow Jones Institutional News,2022-08-10,15:58:00,1570
  Rhine Shipping to See Worst-Case Scenario if Kaub Bottleneck Closes -- Market Talk,Dow Jones Institutional News,2022-08-10,15:34:00,1583
  Bitcoin Could Extend Gains After US Inflation Data -- Market Talk,Dow Jones Institutional News,2022-08-10,15:25:00,154
  Bitcoin Rises as Cooling Inflation Lifts Crypto Prices,Barron's Online,2022-08-10,13:20:00,271
"  Bitcoin Falls to $23,000 but Cooling Inflation Could Be a Momentum 'Catalyst' -- Barrons.com",Dow Jones Institutional News,2022-08-10,10:03:00,269
  Has Bitcoin Bottomed Out? Watch for These Signs.,Barron's Online,2022-08-09,22:29:00,647
  Press Release: CleanSpark Reports Third Quarter FY2022 Financial Results,Dow Jones Institutional News,2022-08-09,20:00:00,7327
  Has Bitcoin Bottomed Out? Watch for These Signs. -- Barrons.com,Dow Jones Institutional News,2022-08-09,17:07:00,653
  Press Release: Iris Energy Announces Monthly Investor Update for July 2022,Dow Jones Institutional News,2022-08-09,12:43:00,3532
  Press Release: Cipher Mining Provides Second Quarter 2022 Business Update,Dow Jones Institutional News,2022-08-09,11:19:00,2358
"  Press Release: CleanSpark Acquires Plug-in Ready Bitcoin Mining Facility Scalable to 86 Megawatts, or 2.6 EH/s",Dow Jones Institutional News,2022-08-09,11:00:00,1297
  Press Release: Marathon Digital Holdings Reports Second Quarter 2022 Results Along with Bitcoin Production and Mining Operation Updates for July 2022,Dow Jones Institutional News,2022-08-08,20:05:00,3196
"  Bitcoin Extends Rally, Pushes Above $24,000. CoinBase Surges.",Barron's Online,2022-08-08,12:54:00,384
"  Bitcoin Extends Rally, Pushes Above $24,000. CoinBase Surges. -- Barrons.com",Dow Jones Institutional News,2022-08-08,12:54:00,379
"  Press Release: Bit Digital, Inc. Announces Monthly Production Update for July 2022",Dow Jones Institutional News,2022-08-08,12:01:00,1615
  Press Release: SAI.TECH Announces Major North American Distribution Center in Ohio,Dow Jones Institutional News,2022-08-08,12:00:00,897
"  Bitcoin has already bottomed, has a fair value of $40,000, says Anthony Scaramucci                        ",MarketWatch,2022-08-06,14:16:00,488
  Crypto's Slide Leaves Coinbase Exposed -- WSJ,Dow Jones Institutional News,2022-08-06,06:32:00,2168
  The Numbers: Good Luck Pinning a Market Cap on Crypto -- WSJ,Dow Jones Institutional News,2022-08-06,06:32:00,1046
  Press Release: BIT Mining Limited Receives Notice Regarding NYSE Continued Listing Standards,Dow Jones Institutional News,2022-08-05,20:45:00,1526
  Top News Today: Stocks Finish Mixed After Jobs Report; Unemployment Rate Falls to 3.5%,Dow Jones Institutional News,2022-08-05,20:37:00,3331
                             Coinbase's Rapid Rise Left It Exposed in Crypto's Collapse; Fast expansion made Coinbase the biggest U.S. ...,The Wall Street Journal Online,2022-08-05,15:23:00,2167
                             Coinbase's Rapid Rise Left It Exposed in Crypto's Collapse -- WSJ,Dow Jones Institutional News,2022-08-05,15:20:00,2134
  Bitcoin Stumbles After the Jobs Report but Keeps Afloat. One Major Crypto Risk.,Barron's Online,2022-08-05,13:36:00,624
"  Block stock drops after earnings, as Square's parent company swings to a loss; Block 'aficionados' who got used to beat-and-raise quarters...",MarketWatch,2022-08-05,11:47:00,927
"  Why Crypto's Market Cap Never Booms, or Busts, as Much as You Think -- WSJ",Dow Jones Institutional News,2022-08-05,10:30:00,1018
  Bitcoin Is Rising Ahead of the Jobs Report. How Cryptos Might React. -- Barrons.com,Dow Jones Institutional News,2022-08-05,10:30:00,587
  Press Release: Hut 8 Mining Production and Operations Update for July 2022,Dow Jones Institutional News,2022-08-05,10:30:00,1400
  Press Release: HIVE Blockchain Provides July 2022 Production Update,Dow Jones Institutional News,2022-08-05,09:34:00,2062
"  Why Crypto's Market Cap Never Booms, or Busts, as Much as You Think; Cryptocurrency market-capitalization measures are distorted by...",The Wall Street Journal Online,2022-08-05,09:30:00,1050
  PRESS RELEASE: Northern Data reports on course of business for July 2022 and expected total cryptocurrency production in 2022,Dow Jones Newswires German,2022-08-05,06:35:00,2014
  Block's Earnings Beat Estimates but the Stock Drops. Here's Why.,Barron's Online,2022-08-05,00:04:00,744
  Block's Earnings Beat Estimates but the Stock Drops. Here's Why. -- Barrons.com,Dow Jones Institutional News,2022-08-05,00:04:00,746
  Lost money from $4.5 million crypto wallets exploit? Here's what you should do,MarketWatch,2022-08-04,20:00:00,1488
  Bitcoin Is Rebounding. Here's One Reason.,Barron's Online,2022-08-04,13:39:00,722
  Press Release: GEM Mining Announces July 2022 Production Update,Dow Jones Institutional News,2022-08-04,13:06:00,383
  Press Release: CME Group to Launch Euro-denominated Bitcoin and Ether Futures on August 29,Dow Jones Institutional News,2022-08-04,11:30:00,845
  Bitcoin Drops as Crypto Sentiment Slips Even as Risk Appetite Rises -- Barrons.com,Dow Jones Institutional News,2022-08-04,11:09:00,404
  Bitcoin Drops as Crypto Sentiment Slips Even as Risk Appetite Rises,Barron's Online,2022-08-04,11:09:00,401
  *Bicycle Therapeutics 2Q Loss/Shr 90c >BCYC,Dow Jones Institutional News,2022-08-04,10:59:00,1996
                             MicroStrategy's Bullish-on-Bitcoin CEO Steps Down Amid Big Losses -- WSJ,Dow Jones Institutional News,2022-08-04,06:32:00,867
                             Michael Saylor drops Microstrategy CEO role — Here's what it means for bitcoin,MarketWatch,2022-08-03,21:37:00,583
"  Senate Plan Would Put Bitcoin, Ether Under Commodity Regulator's Watch; Regulators vie for authority over cryptocurrency markets",The Wall Street Journal Online,2022-08-03,18:24:00,1306
"  Senate Plan Would Put Bitcoin, Ether Under Commodity Regulator's Watch -- 2nd Update",Dow Jones Institutional News,2022-08-03,18:24:00,1284
  Senate Crypto Bill Seeks to Regulate Trading of Bitcoin,Barron's Online,2022-08-03,16:27:00,662
  Bitcoin Rises Above a Key Level Even as Crypto Fights Off Attacks,Barron's Online,2022-08-03,15:10:00,445
"                             Michael Saylor Bet Billions on Bitcoin and Lost; The longtime MicroStrategy CEO, and perhaps the biggest bitcoin bull, steps down",The Wall Street Journal Online,2022-08-03,15:01:00,866
                             Michael Saylor Bet Billions on Bitcoin and Lost -- WSJ,Dow Jones Institutional News,2022-08-03,15:01:00,831
                             MicroStrategy's CEO Is Stepping Down. Why the Stock May Be Set to Spike.,Barron's Online,2022-08-03,15:01:00,681
  Press Release: Riot Blockchain Announces July 2022 Production and Operations Updates,Dow Jones Institutional News,2022-08-03,13:01:00,1782
  Press Release: CleanSpark Announces July 2022 Bitcoin Mining Update,Dow Jones Institutional News,2022-08-03,13:01:00,354
                             MicroStrategy CEO Steps Down After Bitcoin Losses,Barron's Online,2022-08-03,13:01:00,403
  Bitcoin Is Rising Above a Key Level Even as Crypto Fights Off Attacks -- Barrons.com,Dow Jones Institutional News,2022-08-03,12:20:00,448
"                             MicroStrategy racks up $1 billion loss, says CEO will leave that post; Software company that has made big ...",MarketWatch,2022-08-03,11:59:00,355
                             MicroStrategy Loses Michael Saylor as CEO. But Here's Why the Stock May Be Set to Spike. -- Barrons.com,Dow Jones Institutional News,2022-08-03,10:38:00,697
  Press Release: BitNile Holdings Issues July Bitcoin Production and Mining Operation Report,Dow Jones Institutional News,2022-08-03,10:32:00,874
"  Senate Plan Would Put Bitcoin, Ether Under Commodity Regulator's Watch -- WSJ",Dow Jones Institutional News,2022-08-03,04:01:00,1232
                             MicroStrategy CEO Steps Down After Bitcoin Losses -- Barrons.com,Dow Jones Institutional News,2022-08-02,22:20:00,406
                             Michael Saylor Steps Down as MicroStrategy's CEO -- WSJ,Dow Jones Institutional News,2022-08-02,20:39:00,276
  *MicroStrategy Announces Separation Of Chairman And CEO Roles And Second Quarter 2022 Financial Results; Michael Saylor To Assume The Rol...,Dow Jones Institutional News,2022-08-02,20:01:00,6012
"  Press Release: BitPay Adds ApeCoin (APE) and Euro Coin (EUROC), Further Expanding Coin Integrations",Dow Jones Institutional News,2022-08-02,13:43:00,604
  Press Release: Cipher Mining Announces Date of Second Quarter 2022 Business Update Conference Call,Dow Jones Institutional News,2022-08-02,13:01:00,243
  Bitcoin Prices Are at a Crossroads as Cryptos Keep Falling. What Comes Next. -- Barrons.com,Dow Jones Institutional News,2022-08-02,10:07:00,551
  Bitcoin Prices Are at a Crossroads as Cryptos Keep Falling. What Comes Next.,Barron's Online,2022-08-02,10:07:00,550
"  Press Release: Marathon Digital Holdings Expands Credit Facilities, Increasing Debt Funding Capacity by $100 Million",Dow Jones Institutional News,2022-08-01,20:05:00,845
  Self-Proclaimed Bitcoin Creator Awarded GBP1 in U.K. Suit -- WSJ,Dow Jones Institutional News,2022-08-01,18:30:00,318
"  Press Release: Cryptyde, Inc. and Argo Energy Announce Energy Program Development Agreement",Dow Jones Institutional News,2022-08-01,12:30:00,998
  Press Release: Bitfarms Provides July 2022 Production and Mining Operations Update,Dow Jones Institutional News,2022-08-01,11:12:00,2089
"  Bitcoin Prices Could Rally 35% This Week, an Analyst Says. Cryptos Are Still Slipping. -- Barrons.com",Dow Jones Institutional News,2022-08-01,11:02:00,520
"  Bitcoin Prices Could Rally 35% This Week, an Analyst Says. Cryptos Are Still Slipping.",Barron's Online,2022-08-01,11:02:00,520
  Believers Hold On to Crypto Despite Plunge -- WSJ,Dow Jones Institutional News,2022-08-01,06:32:00,1007
"  Crypto Prices Crashed, but True Believers Are Holding On",Dow Jones Institutional News,2022-07-31,13:00:00,955
                             Fidelity's Bitcoin Move Is Getting All the Wrong Publicity,Barron's Online,2022-07-30,15:04:00,979
"  Crypto Prices Crashed, but True Believers Are Holding On; A divide is growing between investors looking to make money and those who believe...",The Wall Street Journal Online,2022-07-30,09:30:00,1044
"  Crypto Prices Crashed, but True Believers Are Holding On -- WSJ",Dow Jones Institutional News,2022-07-30,09:30:00,959
                             Fidelity's bitcoin move getting all the wrong publicity,MarketWatch,2022-07-29,20:11:00,948
  Is the crypto bear market over? Here's what to watch.,MarketWatch,2022-07-29,17:56:00,429
  Bitcoin Soars as Cryptos Get Boost From Tech Stocks,Barron's Online,2022-07-29,14:48:00,593
  Bitcoin Price Hits Six-Week High -- WSJ,Dow Jones Institutional News,2022-07-29,14:32:00,193
  Press Release: Marathon Digital Holdings Schedules Conference Call for Second Quarter 2022 Financial Results and Announces Q&A Platform for Shareholders,Dow Jones Institutional News,2022-07-29,12:30:00,853
  Tech Stocks Are Helping Cryptos Fly. Where Bitcoin Prices Are Heading Next. -- Barrons.com,Dow Jones Institutional News,2022-07-29,09:54:00,342
  Crypto market stands like Nasdaq in the early 2000s. Here's why,MarketWatch,2022-07-28,17:48:00,1279
"  Bitcoin Soars, but Don't Get Excited",Barron's Online,2022-07-28,13:38:00,720
"  Market Talk Roundup: After Fed's 75Bps Rate Rise, Next Move to Be Data-Dependent",Dow Jones Institutional News,2022-07-28,13:10:00,1657
"  Bitcoin Prices Soar, but Don't Get Excited. Why the Crypto Rally Is Unlikely to Hold. -- Barrons.com",Dow Jones Institutional News,2022-07-28,11:19:00,736
  Bitcoin Seen Driven Higher By Weaker Dollar After Fed Decision -- Market Talk,Dow Jones Institutional News,2022-07-28,10:53:00,146
  Press Release: TotalEnergies SE: Second Quarter and First Half 2022 Results,Dow Jones Institutional News,2022-07-28,10:25:00,35406
  Here's how much money you would've lost if you bought crypto during Matt Damon's 'Fortune Favors the Brave' commercial; The Matt Damon...,MarketWatch,2022-07-27,19:05:00,417
  Inflation Takes The Shine Off Durable Goods Data -- Market Talk,Dow Jones Institutional News,2022-07-27,14:04:00,1550
"  Market Talk Roundup: Fed Expected to Raise Rates by 75Bps, Signals of Future Moves Awaited",Dow Jones Institutional News,2022-07-27,13:58:00,2314
  Declines in Consumer Confidence Add to Eurozone Recession Risks -- Market Talk,Dow Jones Institutional News,2022-07-27,13:42:00,1561
  Brazil Industrial Confidence Fell in July on Less Favorable Outlook -- Market Talk,Dow Jones Institutional News,2022-07-27,13:35:00,1567
"  Dockworkers, Shipping Companies Signal Progress in West Coast Labor Talks -- Market Talk",Dow Jones Institutional News,2022-07-27,13:26:00,1534
  European Stocks Gain Ahead of US Fed Rate Decision -- Market Talk,Dow Jones Institutional News,2022-07-27,13:22:00,1506
"  Recession Risks Hang Over the Global Economy, Forecasts for US and Eurozone Cut -- Market Talk",Dow Jones Institutional News,2022-07-27,13:08:00,1465
"                             Credit Suisse Faces Extreme Challenges in Investment-Banking Unit, Chairman Says -- Market Talk",Dow Jones Institutional News,2022-07-27,12:53:00,1457
  Treasury Yields Steady Ahead of Fed -- Market Talk,Dow Jones Institutional News,2022-07-27,12:31:00,1433
  Spanish GDP Growth Seen Moderating to 4.1% This Year -- Market Talk,Dow Jones Institutional News,2022-07-27,12:24:00,1450
  Hungarian Forint May Not Benefit Much From Tight Monetary Policy -- Market Talk,Dow Jones Institutional News,2022-07-27,11:21:00,1464
  German Growth Set to Slow as Macro Environment Hits Sentiment -- Market Talk,Dow Jones Institutional News,2022-07-27,11:08:00,1458
  Global Forex and Fixed Income Roundup: Market Talk,Dow Jones Institutional News,2022-07-27,10:43:00,1508
  Bitcoin Could Recover on Prospect of More Cautious Fed -- Market Talk,Dow Jones Institutional News,2022-07-27,10:43:00,149
  Bitcoin Prices Are Rising. Cryptos Are in Powell's Grip Ahead of the Fed Decision.,Barron's Online,2022-07-27,09:54:00,684
  Bitcoin Prices Are Rising. Cryptos Are in Powell's Grip Ahead of the Fed Decision. -- Barrons.com,Dow Jones Institutional News,2022-07-27,09:54:00,683
  How a Crypto Bank Went Bankrupt,WSJ Podcasts,2022-07-26,19:44:00,2551
  Institutions sold $5 billion bitcoin for the past two months. Where will the crypto head next?,MarketWatch,2022-07-26,17:46:00,346
  Bitcoin Could Keep Falling. Here's a Reason to Be Optimistic.,Barron's Online,2022-07-26,14:38:00,763
  Bitcoin Prices Drop and Could Keep Falling. But Here's a Reason to Be Optimistic. -- Barrons.com,Dow Jones Institutional News,2022-07-26,09:48:00,770
                             Tesla Takes $170 Million Bitcoin Charge -- WSJ,Dow Jones Institutional News,2022-07-26,06:32:00,651
                             Tesla Records $170 Million Impairment Charge on Bitcoin; Securities filing show electric-car company also ...,The Wall Street Journal Online,2022-07-25,17:36:00,647
"  Bitcoin Didn't Boost Tesla's Cash Flow, and What Else the EV Giant Said in Its 10-Q",Barron's Online,2022-07-25,12:44:00,619
